,sentence,task,label,encoded,output,target
613,"[5] Bo Han, Quanming Yao, Xingrui Yu, Gang Niu, Miao Xu, Weihua Hu, Ivor Tsang, and Masashi Sugiyama. Co-teaching: robust training deep neural networks with extremely noisy labels. In NIPS, 2018.",reb_coarse,nonarg,2.0,2,2
614,"Thanks a lot,",reb_coarse,nonarg,2.0,2,2
615,Authors,reb_coarse,nonarg,2.0,2,2
616,"Dear AnonReviewer2,",reb_coarse,nonarg,2.0,2,2
617,We hope that you found our rebuttal/revision for you and other reviewers in common.,reb_coarse,nonarg,2.0,2,2
618,"If you have any remaining questions/concerns, please do not hesitate to let us know and we would be happy to answer.",reb_coarse,nonarg,2.0,2,2
619,"Thank you very much,",reb_coarse,nonarg,2.0,2,2
620,Authors,reb_coarse,nonarg,2.0,2,2
621,Thanks so much for your valuable review comments!,reb_coarse,nonarg,2.0,2,2
622,"Following your suggestion, we evaluated the Byzantine settings Multi-Krum (Blanchard et al 2017) and Bulyan (El Mhamdi et al 2018 ICML).",reb_coarse,concur,0.0,0,0
623,For both DBA and centralized attack we use the aggregation rule that can tolerate f Byzantine workers among n workers,reb_coarse,nonarg,2.0,0,2
624,(Blanchard et al 2017),reb_coarse,nonarg,2.0,0,2
625,.,reb_coarse,nonarg,2.0,2,2
626,For centralized attack there is 1 attacker and n-1 non-Byzantine workers.,reb_coarse,nonarg,2.0,2,2
627,For DBA there are f distributed attackers and n-f non-Byzantine workers.,reb_coarse,nonarg,2.0,2,2
628,The total number of poisoned pixel amounts are kept the same.,reb_coarse,nonarg,2.0,0,2
629,1. Multi-Krum,reb_coarse,nonarg,2.0,2,2
630,"- To meet the assumption that 2f + 2 < n, we set  (n=10, f=3) for loan and (n=12, f=4) for image datasets.",reb_coarse,nonarg,2.0,0,2
631,The Multi-Krum parameter m is set to m=n-f.,reb_coarse,nonarg,2.0,0,2
632,For Tiny-imagenet we decrease the poison ratio to 5/64 for both attacks.,reb_coarse,nonarg,2.0,0,2
633,Other parameters are the same as described in the paper.,reb_coarse,nonarg,2.0,0,2
634,"- For CIFAR and Tiny-imagenet, we find that DBA is more effective.",reb_coarse,nonarg,2.0,2,2
635,"- For LOAN and MNIST, both attacks don’t behave well.",reb_coarse,nonarg,2.0,2,2
636,"We believe the reason can be explained by the fact that Loan and MNIST are simpler tasks and benign clients quickly agree on the correct gradient direction, so malicious updates are more difficult to succeed.",reb_coarse,nonarg,2.0,0,2
637,2. Bulyan,reb_coarse,nonarg,2.0,2,2
638,- We use Bulyan,reb_coarse,nonarg,2.0,0,2
639,based on the Byzantine–resilient aggregation rule Krum,reb_coarse,nonarg,2.0,2,2
640,.,reb_coarse,nonarg,2.0,2,2
641,"To meet the assumption that 4f + 3 <= n, we set  (n=15, f=3) for loan and (n=20, f=4) for image datasets.",reb_coarse,nonarg,2.0,0,2
642,"- For CIFAR, DBA is more effective.",reb_coarse,nonarg,2.0,2,2
643,"- For other datasets, both attacks fail.",reb_coarse,nonarg,2.0,2,2
644,"However, we note that our distributed and centralized backdoor attacks are not optimized for Byzantine setting.",reb_coarse,nonarg,2.0,1,2
645,"We believe it’s worthwhile to explore the distributed version of other new attack algorithms, e.g. A Little Is Enough (Baruch et al 2019) that manipulates its update to mitigate Krum and Bulyan defenses.",reb_coarse,nonarg,2.0,0,2
646,"In summary, Multi-Krum and Bulyan have stricter assumptions on the proportion of attackers than RFA and FoolsGold.",reb_coarse,nonarg,2.0,2,2
647,"In addition, while RFA and FoolsGold still assign potential outliers with extreme low weights, Krum (Multi-Krum, Krum-based Bulyan) directly removes them, making it impossible to inject backdoors if the malicious updates are obviously far from the benign updates.",reb_coarse,nonarg,2.0,0,2
648,The centralized attack for four datasets totally fails under Multi-Krum and Bulyan while DBA can still succeed in some cases.,reb_coarse,nonarg,2.0,2,2
649,We have included these results in Appendix A.6 of the revised version.,reb_coarse,concur,0.0,0,0
650,We thank the reviewer for the comments on our paper.,reb_coarse,nonarg,2.0,2,2
651,- We have included the result concerning a noisy oracle for the F_p moment estimation problem in the paper.,reb_coarse,concur,0.0,0,0
652,- We like the question of minimizing the number of oracle calls.,reb_coarse,concur,0.0,0,0
653,This is an interesting open problem and we intend to explore it in future work.,reb_coarse,concur,0.0,0,0
654,"1- The idea of using concepts to represent a problem is simple, but using it along with neural network based embedding gives us the opportunity to gain concept continuity as discussed on the last paragraph on page 7 and table 2, which is an active field of research in education.",reb_coarse,dispute,1.0,0,1
655,The focus of this work is on problem embedding and its application in a recommendation system that uses problem embedding to project students’ performance for the problems they solved onto the problems that they have not solved yet.,reb_coarse,dispute,1.0,0,1
656,"Using the evaluation on unseen problems, a problem is recommended that is within the capacity of students close to their boundary to help them learn, and at the same time we cover all the concepts necessary for them to learn.",reb_coarse,dispute,1.0,0,1
657,"In the meanwhile, we got the interesting idea of negative pre-training on training with imbalanced training data and tested our hypothesis and included in the paper.",reb_coarse,dispute,1.0,0,1
658,"Due to space limit, we did not include the literature review and comparison of other methods in terms of memory use and training complexity, but you can find them in the response of a previous comment below titled “Response to Question on Negative Pre-Training” on this page to see the comparison.",reb_coarse,nonarg,2.0,2,2
659,We can include the literature review for training on imbalanced data sets as well as comparison of other methods with negative pre-training in terms of memory use and training complexity in the final version.,reb_coarse,concur,0.0,0,0
660,"In summary, a) oversampling extremely suffers from over-fitting, b) SMOTE method that generates synthetic data sample is not feasible in word space, so the generated synthetic data (that are mathematical problems) are not of use for our training purpose, c) borderline-SMOTE both suffers from the same issue as SMOTE and its high complexity for finding the pairwise distance between all data samples, which is a burden in high dimensional data, and d) hybrid methods need m >> 1 weak learners in contrast to negative pre-training that uses a single learner.",reb_coarse,nonarg,2.0,2,2
661,Memory use and training time is an issue for hybrid method when the weak learners are deep neural networks with too many parameters.,reb_coarse,nonarg,2.0,0,2
662,"We are currently running a broader experiment for negative pre-training on other data sets to gain more insight on it, but for the purpose of the task proposed in this work, it outperforms one-shot learning, which cannot be said that is the state-of-the art, but is a common practice. There is no notion of state-of-the-art in training on imbalanced data sets since due to our best knowledge, there is no method that outperforms all the other ones, and the performance of different methods depends more on the nature of the data set.",reb_coarse,dispute,1.0,1,1
663,2- The data set being small,reb_coarse,dispute,1.0,0,1
664,"is the nature of the application since creating mathematical problems is a creative process, so it is hard to have a very big data set.",reb_coarse,dispute,1.0,0,1
665,"The Prob2Vec method is performing well on this not relatively big data set, which is our goal, but if we have a bigger data set (as we have right now with more than 2400 problems), Prob2Vec may even have a better performance since with more data we can have a more precise concept and problem embedding.",reb_coarse,dispute,1.0,0,1
666,3- Thanks for your suggestion.,reb_coarse,nonarg,2.0,0,2
667,"4- It is difficult for humans to determine a similarity score consistent across a large enough training set, so it is not feasible to simply apply supervised methods to learn a similarity score for problems.",reb_coarse,concur,0.0,0,0
668,"Even if problem-problem similarity annotation is feasible, a lot of effort should go into the annotation, which is not scalable.",reb_coarse,concur,0.0,0,0
669,"Dear Reviewer 3, thank you for taking time to read and review our paper and for your useful comments.",reb_coarse,nonarg,2.0,2,2
670,Hopefully the new results in our response will better aid discussion. Your specific points are addressed below.,reb_coarse,nonarg,2.0,2,2
671,> i) “The proposed architecture is mainly adopted from the graph attention networks (Veličković  et al. 2017) and the relational graph networks (Schlichtkrull et al. 2018).,reb_coarse,nonarg,2.0,2,2
672,Such a simple combination is a good attempt to incorporate both node features and edge features but the novelty is quite limited.”,reb_coarse,nonarg,2.0,2,2
673,We concede that the modifications to the existing models is a minor contribution.,reb_coarse,concur,0.0,0,0
674,"We would like to highlight that despite being a simple modification, the implementation of such a model that is trainable in a reasonable time frame is non-trivial.",reb_coarse,concur,0.0,0,0
675,We plan to make our implementation public to aid research in the area.,reb_coarse,concur,0.0,0,0
676,"To generalise the model, following the recommendations in one of the comments, we have investigated applying the Transformer-style dot product attention that was presented in GaAN: Gated Attention Networks for Learning on Large and Spatiotemporal Graphs (Zhang et al. 2018) for non-relational graphs.",reb_coarse,nonarg,2.0,0,2
677,"We believe that this additional investigation, accompanied by marginally improved results on Tox21 for dot product attention (Mean test AUCs: WIRGAT 0.838 +/- 0.007, ARGAT 0.837 +/- 0.007) enhance the paper’s contribution.",reb_coarse,nonarg,2.0,0,2
678,"> ii) “In table 2, I don’t really see any promising results compared to baselines. There are little improvements over the baselines or even significantly worse.”",reb_coarse,nonarg,2.0,2,2
679,We agree that the results do not improve on those in Schlichtkrull et al. (2017) or Wu et al. (2017) in a significant way.,reb_coarse,concur,0.0,0,0
680,This statement especially in light of the more thorough experiments conducted since - we have performed the same level of hyperparameter optimisation to an RGCN model and have found that the there is no gap between RGCN and sum-style attention RGAT.,reb_coarse,concur,0.0,0,0
681,These results will be included in the new manuscript.,reb_coarse,concur,0.0,0,0
682,We also feel that some of the results being “significantly worse” is one of the main contributions of our paper.,reb_coarse,nonarg,2.0,0,2
683,"Specifically, the results on MUTAG for RGAT with sum attention are quite a lot lower than its RGCN counterpart.",reb_coarse,nonarg,2.0,2,2
684,This was an unexpected result for us as GAT-style attention was anticipated to handle the node-degree imbalances observed to be present in the MUTAG dataset [a statement along these lines was made in Schlichtkrull et al. (2017)].,reb_coarse,nonarg,2.0,2,2
685,The most natural route to tackle this problem turns out to fail - a result which we believe is informative for the community who are trying to solve this problem.,reb_coarse,nonarg,2.0,2,2
686,"On the other hand, the newly evaluated dot-product attention does no worse (or better) than RGCN, indicating a more promising research direction to pursue.",reb_coarse,nonarg,2.0,2,2
687,> iii) “Could you explain why your MUTAG is now a single graph and is cast as node classification problem?”,reb_coarse,nonarg,2.0,2,2
688,The MUTAG dataset in its standard form from e.g. TUD Benchmark Data Sets for Graph Kernels you are absolutely correct in your description.,reb_coarse,concur,0.0,0,0
689,There is an alternative dataset version of mutag distributed with dl-learner [1] that is leveraged in the approach of RDF2Vec from Ristoski and Paulheim 2016 [2].,reb_coarse,concur,0.0,0,0
690,"In this scenario, MUTAG is in presented in the RDF, where each of the 340 presented complex molecules is described by the links in an RDF with edges (triples) of the form",reb_coarse,concur,0.0,0,0
691,d1 -> hasAtom -> d1_1,reb_coarse,concur,0.0,0,0
692,d1 -> hasBond -> bond1,reb_coarse,concur,0.0,0,0
693,d1- > hasStructure -> ring_size_6-1,reb_coarse,concur,0.0,0,0
694,"where in this case, d1 is the complex molecule, d1_1 is the first atom in complex molecule d1, and bond1 is the first bond in complex molecule d1, and so on.",reb_coarse,concur,0.0,0,0
695,"There are many more types than this, and are viewable in the .owl located at [2].",reb_coarse,concur,0.0,0,0
696,Nodes correspond to entities from the point of view of RDF.,reb_coarse,concur,0.0,0,0
697,Each complex molecule is given a label according to whether it is mutagenic or not (determined from an isMutagenic property in the RDF - this is removed from the dataset before training/evaluation).,reb_coarse,concur,0.0,0,0
698,This corresponds to 340 labels in total and constitutes a semi-supervised node-classification task (nodes corresponding to anything other than the complex molecule itself are unlabelled).,reb_coarse,concur,0.0,0,0
699,"Each molecule can be viewed as a separate graph, or the RDF can be viewed as a single graph comprising of a description of all molecules.",reb_coarse,concur,0.0,0,0
700,"If we train on batches of separate graphs and can fit all of the molecule graphs in memory, then these two are the same from the point of view of the training objective.",reb_coarse,concur,0.0,0,0
701,[1] https://github.com/SmartDataAnalytics/DL-Learner/tree/develop/examples/mutagenesis,reb_coarse,nonarg,2.0,2,2
702,[2] https://www.semanticscholar.org/paper/RDF2Vec%3A-RDF-Graph-Embeddings-for-Data-Mining-Ristoski-Paulheim/844d502387a3996f167b04e2e83117c30c22e752,reb_coarse,nonarg,2.0,2,2
703,Thank you for your comments!,reb_coarse,nonarg,2.0,2,2
704,We thank the reviewer for the detailed review.,reb_coarse,nonarg,2.0,2,2
705,Below we address the main concerns.,reb_coarse,nonarg,2.0,2,2
706,--------------------------------------------------------------------------------------------------------------------------------,reb_coarse,nonarg,2.0,2,2
707,Q:”so,reb_coarse,other,3.0,2,3
708,"framing the synthetic experiments as, ""here are some simple functions for which we would need the additional parameters that we define"" makes sense; but arguing that Hartford et al. ""fail approximating rather simple functions"" (page 7) is misleading because the functions are precisely the functions on which you would expect Hartford et al. to fail”",reb_coarse,nonarg,2.0,2,2
709,A: We agree with the reviewer and will change our wording accordingly.,reb_coarse,concur,0.0,0,0
710,--------------------------------------------------------------------------------------------------------------------------------,reb_coarse,nonarg,2.0,2,2
711,Q:”I would have liked to see more discussion about why the two results differ to give readers intuition about where the extra flexibility comes from”.,reb_coarse,nonarg,2.0,2,2
712,“the two results coincide for the exchangeable case”,reb_coarse,nonarg,2.0,2,2
713,A: We agree with the reviewer that such a discussion will be helpful to the reader. We will add such a discussion (in addition to the short discussion at the end of Appendix 1).,reb_coarse,concur,0.0,0,0
714,--------------------------------------------------------------------------------------------------------------------------------,reb_coarse,nonarg,2.0,2,2
715,Q: Comparison to popular graph convolution methods (GCN [kipf et al. 2016] / GraphSAGE [Hamilton et al. 2017] / Monti et al [2017] / etc.).,reb_coarse,nonarg,2.0,2,2
716,"A: As discussed in our response to Reviewer 2, We will add a theoretical result that shows that our model is at least as powerful in terms of universality as [Kipf & Welling ICLR 2017].",reb_coarse,concur,0.0,0,0
717,Thanks for your comments.,reb_coarse,nonarg,2.0,2,2
718,"We are sorry to say that we miss some previous works, especially the ECCV one. And we will provide more literature review in our updated paper.",reb_coarse,concur,0.0,0,0
719,We admit that the computation process of F-pooling and the ECCV method is the same.,reb_coarse,concur,0.0,0,0
720,"However, we defend the novelty of our work.",reb_coarse,dispute,1.0,1,1
721,The values of our work are not how the output of F-pooling is computed.,reb_coarse,dispute,1.0,0,1
722,"Instead, the values are the strict definition of shift-equivalence and the theoretical properties of F-pooling.",reb_coarse,dispute,1.0,0,1
723,"In previous works, they even don’t give an operable definition shift-equivalence when down sampling involved.",reb_coarse,dispute,1.0,0,1
724,Please refer to our general response for more of F-pooling’s values.,reb_coarse,dispute,1.0,0,1
725,"Moreover, we discuss some practical problems of F-pooling.",reb_coarse,dispute,1.0,0,1
726,Such as how to deal with the imaginary part and the zero-padding of convolutions.,reb_coarse,dispute,1.0,0,1
727,"With suitable settings, the shift consistency of F-pooling is much better.",reb_coarse,dispute,1.0,0,1
728,Thank you for your thoughtful review. We will address your concerns in turn.,reb_coarse,nonarg,2.0,2,2
729,Q1: The degradation function F is challenging to obtain in real world scenarios.,reb_coarse,nonarg,2.0,2,2
730,"A1: Many state-of-the-art approach, including SRCNN and SRGAN, has their own implicitly defined degradation function.",reb_coarse,concur,0.0,0,0
731,"They use their function F to generate training samples during their training process, while we use our explicitly defined function F during the inference process.",reb_coarse,concur,0.0,0,0
732,"If the assumed degradation function F is not exactly the function in real scenarios, both these state-of-the-art approach and our method will suffer.",reb_coarse,concur,0.0,0,0
733,So it is unfair to criticize our motivation just because we explicitly write out the degradation function F.,reb_coarse,dispute,1.0,0,1
734,"Q2: TV can also be applied for different restoration tasks, and it is easier to be optimized.",reb_coarse,nonarg,2.0,2,2
735,A2: We think you underestimate the difficulty of those restoration problems.,reb_coarse,dispute,1.0,0,1
736,Please check the degraded images in Table 3.,reb_coarse,dispute,1.0,2,1
737,These images are damaged so badly that TV cannot recover any meaningful thing.,reb_coarse,dispute,1.0,0,1
738,"As a handcrafted prior, TV performs much worse than our data-driven baseline method in these tasks.",reb_coarse,dispute,1.0,0,1
739,Thank you for your insightful comments. We have incorporated your suggestions into the revised version of the paper.,reb_coarse,nonarg,2.0,0,2
740,"Q: Relationship to optimizers with adaptive learning rates, and comparison between Adam and Adam-APO.",reb_coarse,nonarg,2.0,2,2
741,"While Adam and Adagrad are often described as having “adaptive learning rates,” they still have a global learning rate that is just as critical to tune as for SGD.",reb_coarse,dispute,1.0,0,1
742,"In our experiments, we consider tuning the learning rate for RMSprop, which also maintains adaptive learning rates for each parameter, and is closely related to Adam/Adagrad.",reb_coarse,dispute,1.0,0,1
743,Adam is essentially RMSprop with momentum; APO can be applied to Adam by applying momentum on top of the updates computed by APO.,reb_coarse,dispute,1.0,0,1
744,"To address your question about Adam, we added experiments for tuning the global learning rate of Adam with APO in appendix Section G, Figure 14, where Adam-APO achieves better performance than Adam with a fixed global learning rate, and achieves comparable performance as Adam with a manual schedule.",reb_coarse,concur,0.0,0,0
745,Q: Comparison with population-based training (PBT),reb_coarse,nonarg,2.0,2,2
746,"We have added a comparison between APO and PBT in appendix Section H, Figure 15.",reb_coarse,concur,0.0,0,0
747,"For population-based training, one must carefully select many hyperparameters, including the size of the population, the perturbation strategy (e.g., randomly perturb the learning rate by multiplying it by 1.2 or 0.8), the exploration interval (e.g., the number of training iterations to run before exploiting other members of the population).",reb_coarse,concur,0.0,0,0
748,We used PBT and APO to tune the learning rate of RMSprop while training a ResNet34 model on CIFAR-10.,reb_coarse,concur,0.0,0,0
749,"For PBT, we used a population of size 4, and chose to exploit/explore after each epoch of training.",reb_coarse,concur,0.0,0,0
750,"We tried multiple exploration strategies, and found that it was critical to set the probability of resampling a learning rate from an underlying distribution to be 0; otherwise, the learning rates could jump from small to large values, and yield unstable training.",reb_coarse,concur,0.0,0,0
751,"In contrast, APO only requires a simple grid search over lambda, and all other hyperparameters can be kept at their default settings.",reb_coarse,concur,0.0,0,0
752,"We found that  APO substantially outperformed PBT, achieving a lower final training loss and equal test accuracy in much less wall-clock time; this shows the advantage of gradient-based methods for tuning learning rates, such as APO, compared to evolutionary methods based on random perturbations such as PBT.",reb_coarse,concur,0.0,0,0
753,Q: The convergence results appear to rely on strong convexity of the loss.,reb_coarse,nonarg,2.0,2,2
754,How is this a reasonable assumption?,reb_coarse,nonarg,2.0,2,2
755,"Note that we assume strong convexity of the loss as a function of the output units, not as a function of the weights.",reb_coarse,concur,0.0,0,0
756,"Hence, our assumption is fairly realistic in the neural net setting.",reb_coarse,concur,0.0,0,0
757,"The loss function on top of the network output is usually defined as a simple convex function; for instance, in regression, a common choice of loss function is the quadratic loss (i.e, the squared distance between the network output and the true label), which is strongly convex.",reb_coarse,concur,0.0,0,0
758,"In fact, even without assuming that the loss function is strongly convex and that the output manifold is dense, we are still able to show a fast convergence rate.",reb_coarse,concur,0.0,0,0
759,"In the updated version of the paper, we show that our algorithm with an oracle converges to stationary point globally with a fast rate, which provides insight into why APO works well.",reb_coarse,concur,0.0,0,0
760,"Q: In your experiments, you set the learning rate to be really low. What happens if you set it to be arbitrarily high? Can you algorithm recover good learning rates?",reb_coarse,nonarg,2.0,2,2
761,"APO is robust to the initial learning rate of the base optimizer, using the default meta learning rate suggested in our updated paper.",reb_coarse,concur,0.0,0,0
762,"We have added a section to the appendix in which we include RMSprop-APO experiments on Rosenbrock, MNIST, and CIFAR-10 to show that the training loss, test accuracy, and learning rate trajectories are nearly identical when starting with initial learning rates {1e-2, 1e-3, 1e-4, 1e-5, 1e-6, 1e-7}, spanning 5 orders of magnitude.",reb_coarse,concur,0.0,0,0
763,Note that 1e-2 is quite a large initial learning rate for RMSprop.,reb_coarse,concur,0.0,0,0
764,We thank the reviewer for the valuable feedback!,reb_coarse,nonarg,2.0,2,2
765,The suggestion comments were very helpful and led to a clear improvement of our manuscript.,reb_coarse,nonarg,2.0,2,2
766,We reply to the answers and comments in the order they were raised:,reb_coarse,nonarg,2.0,2,2
767,"(1) While indeed we need more samples of weight matrices than e.g. for applying VI for BNNs for due to the input dependency, we do not believe this makes our method unscalable to real world scenarios.",reb_coarse,dispute,1.0,0,1
768,"Note, that input dependent samples are also needed in the variational training of VAEs (where the number of hidden variables is of course much smaller than the number of weight parameters in our setting).",reb_coarse,dispute,1.0,0,1
769,"While we present the training algorithm naively in an online version for clearness in Algorithm 1, in practice mini-batching can be done efficiently, due to the availability of batched linear algebra operations, at least in the framework we use (PyTorch), e.g. torch.bmm, broadcasting semantics, etc.",reb_coarse,concur,0.0,0,0
770,"For convolution layers, we can simply use a different type of mixing distribution, e.g. a fully-factorized multivariate normal instead of matrix-variate normal.",reb_coarse,concur,0.0,0,0
771,(2) Thank you very much for the pointer to VIB!,reb_coarse,concur,0.0,0,0
772,We have added a section in the updated manuscript to compare the objective of CDNs with that used in VIB and VI for Bayesian neural networks (see new Section 4).,reb_coarse,concur,0.0,0,0
773,"Furthermore, while we  always used 1 sample during training in the original submission (which indeed makes the CDN an instance of VIB) we now added experiments using 10 samples (see Section 6.4) in an experimental analysis of the different objectives.",reb_coarse,concur,0.0,0,0
774,The results show that the CDN objective produces superior results compared to VI and VIB.,reb_coarse,concur,0.0,0,0
775,(3) Of course! We have moved the test accuracy (which previously was only given in the Appendix and thus hard to find) to the legends of the plots to make it more easily accessible.,reb_coarse,concur,0.0,0,0
776,CDNs give better uncertainty estimates while still having similar predictive power compared to the baselines.,reb_coarse,concur,0.0,0,0
777,(4) Thank you for the great suggestion.,reb_coarse,concur,0.0,0,0
778,"We performed the following 2 experiments for the revised version: First, we picked a weight of a CDN trained on a toy regression experiment (with heteroscedastic  noise) at random and visualized its conditional distributions given different values of x. We found that the means and variances vary for different x.  Furthermore, we picked a weight of a CDN trained on a toy classification dataset (created by sampling x ~ 1/2*N(-3, 1) + 1/2*N(3, 1), and assign y=0 if x comes from the first Gaussian and y=1, otherwise) at random and visualized its marginal distributions.",reb_coarse,concur,0.0,0,0
779,We found that CDNs indeed capable of learning multimodal weight distribution and to learn input specific mixing distributions.. We detail this in Appendix G.,reb_coarse,concur,0.0,0,0
780,(5) We found that the regularization term has a significant impact on the quality of the prediction and the uncertainty estimate (we found that the uncertainty estimates are worse with small \lambda).,reb_coarse,concur,0.0,0,0
781,"It makes sure that the variance of \theta is not shrinking too much, i.e. encouraging the mixing distribution to be close to the prior implies it should have similar variance to the prior (which was chosen to be large).",reb_coarse,concur,0.0,0,0
782,"Naturally, the coefficient \lambda controls this behavior: as \lambda increases the validation accuracy is decreasing while the uncertainty is increasing (and vice versa).",reb_coarse,concur,0.0,0,0
783,This gives rise to the selection heuristic for \lambda we applied: pick the highest \lambda that still gives high accuracy on the validation set (e.g. > 0.97 in MNIST).,reb_coarse,concur,0.0,0,0
784,We found that this works very well in the experiments we did (on OOD and adversarial examples).,reb_coarse,concur,0.0,0,0
785,"Furthermore, indeed CDNs are rather designed to capture the (heteroscedastic) aleatoric uncertainty.",reb_coarse,concur,0.0,0,0
786,We have revised the toy experiments to better account for that.,reb_coarse,concur,0.0,0,0
787,"However, curiously, CDNs also work well in tasks that are usually shown as prime examples of epistemic uncertainty, e.g. OOD classification and adversarial attack.",reb_coarse,concur,0.0,0,0
788,(6) Thank you for this feedback.,reb_coarse,concur,0.0,2,0
789,"You are right! We have revised the baseline experiments with Bayesian models so that they either use \lambda = 1 or the settings that the original authors recommended, i.e. we only tune \tau in KFLA and set \tau = 0.01 in noisy-KFAC as these are the settings suggested in their respective publications.",reb_coarse,concur,0.0,0,0
790,"Note, that the conclusions keep unchanged.",reb_coarse,concur,0.0,0,0
791,References:,reb_coarse,nonarg,2.0,2,2
792,"[1] Louizos, Christos, and Max Welling. ""Structured and efficient variational deep learning with matrix gaussian posteriors."" International Conference on Machine Learning. 2016.",reb_coarse,nonarg,2.0,2,2
793,"[2] Kingma, Diederik P., Tim Salimans, and Max Welling. ""Variational dropout and the local reparameterization trick."" Advances in Neural Information Processing Systems. 2015",reb_coarse,nonarg,2.0,2,2
794,We thank the reviewer for the comments and feedback. We will certainly clarify them in the final paper.,reb_coarse,nonarg,2.0,0,2
795,1. Title of the paper,reb_coarse,nonarg,2.0,2,2
796,"- We agree that the main highest-level task that we show is VQA, even though our method is more general.",reb_coarse,concur,0.0,0,0
797,"Our title aimed to convey that we showcase PMN on a host of increasingly complex visual reasoning tasks such as relationship detection, counting, and captioning, as well as VQA.",reb_coarse,concur,0.0,0,0
798,Our focus is on VQA as it happens to be one of the most complex visual reasoning tasks that can leverage each of the (relatively) simpler tasks.,reb_coarse,concur,0.0,0,0
799,2. Description of variables,reb_coarse,nonarg,2.0,2,2
800,- Thanks for the feedback.,reb_coarse,concur,0.0,0,0
801,"Epsilon means the environment, some of the definitions are written in Section 3, but we agree that it can be somewhat challenging to interpret as there are many variables.",reb_coarse,concur,0.0,0,0
802,We edited the text to address variables more gently and to explain the arrow sign.,reb_coarse,concur,0.0,0,0
803,3. Query for the relationship module,reb_coarse,nonarg,2.0,2,2
804,- The relationship module is fed an N-dimensional (corresponding to N image regions) one-hot vector as input during training.,reb_coarse,concur,0.0,0,0
805,"When it is called by other task modules (such as counting), an N-dimensional probability vector is computed using softmax on image regions (see A.4, point 3) and not using the importance scores.",reb_coarse,concur,0.0,0,0
806,This acts as a soft version of the one-hot sampled vector so that we can backpropagate gradients.,reb_coarse,concur,0.0,0,0
807,4. CIDEr score of captioning,reb_coarse,nonarg,2.0,2,2
808,- That may be true to some extent.,reb_coarse,concur,0.0,0,0
809,"However, we think that explicit label information might still be useful since the visual features (environment) are from Faster RCNN and contain diverse information such as edges, background, color, and size.",reb_coarse,concur,0.0,0,0
810,5 and 6.,reb_coarse,nonarg,2.0,2,2
811,Comparison with SOTA models for counting and relationship detection,reb_coarse,nonarg,2.0,2,2
812,"- To the best of our knowledge, Zhang et al. (2018) is the SOTA method on counting in the context of visual question answering.",reb_coarse,nonarg,2.0,0,2
813,Our counting module leverages that but achieves higher performance on the number questions - 54.39% with ensembling and 52.12% without vs. 51.62% of Zhang et al. (2018).,reb_coarse,nonarg,2.0,0,2
814,Note that 51.62% of Zhang et al. (2018) is from a single highly regularized model that provides small gains from ensembling.,reb_coarse,nonarg,2.0,0,2
815,This shows that additional modules help.,reb_coarse,nonarg,2.0,2,2
816,Kim et al. (2018) which is concurrent to our work shows similar performance.,reb_coarse,nonarg,2.0,0,2
817,"For the relationship detection task, other works such as Lu et al. (2016) unfortunately have a different setup which makes direct comparison difficult.",reb_coarse,nonarg,2.0,0,2
818,"7. Table 4, accuracies are from Zhang et al. 2018",reb_coarse,nonarg,2.0,2,2
819,"- Yes, the numbers are from their paper.",reb_coarse,concur,0.0,0,0
820,One possible explanation for this could be their use of high regularization for a single model instead of ensembling.,reb_coarse,concur,0.0,0,0
821,"Thus, the performance improvement from training on the train set (evaluating on validation) to training on train+val (evaluating on test-dev) is smaller.",reb_coarse,concur,0.0,0,0
822,(Zhang et al. 2018) Learning to Count Objects in Natural Images for Visual Question Answering,reb_coarse,nonarg,2.0,2,2
823,(Kim et al. 2018) Bilinear Attention Networks,reb_coarse,nonarg,2.0,2,2
824,(Lu et al. 2016) Visual Relationship Detection with Language Priors,reb_coarse,nonarg,2.0,2,2
825,"Thanks a lot for your review and for pointing us to the reference, we will add and discuss this work in our paper.",reb_coarse,nonarg,2.0,0,2
826,"The referenced paper mimics the Choquet integral to fuse different neural networks such as CaffeNet, GoogLeNet, and ResNet50 that have been pre-trained for classification problems and can be viewed as ensemble method for multiple noisy classifiers.",reb_coarse,dispute,1.0,0,1
827,"Contrary, we are interested in regression problems that have inherent non-additive effect such as automatic summarization.",reb_coarse,dispute,1.0,0,1
828,"Furthermore, the referenced paper is much closer to the Choquet as we intent to be.",reb_coarse,dispute,1.0,0,1
829,"As we describe in the paper, the proposed architectures are only inspired by the Choquet integral.",reb_coarse,dispute,1.0,0,1
830,This idea can be found in both of our architectures.,reb_coarse,dispute,1.0,0,1
831,"In Figure 1c, u_i and in Figure 1d g_i * u_i model these meaningful intermediate values.",reb_coarse,dispute,1.0,0,1
832,We do not claim that we obtain any theoretical guarantees or properties of the Choquet integral.,reb_coarse,dispute,1.0,1,1
833,"""How do you guarantee that the representation learned by the neural network still obeys the property of Choquet integral?""",reb_coarse,nonarg,2.0,2,2
834,"As described above, the proposed approaches are inspired by the way Choquet integrals handle non-additive utility aggregations.",reb_coarse,concur,0.0,0,0
835,We do not claim that we obtain any theoretical guarantees or properties of the Choquet integral.,reb_coarse,concur,0.0,1,0
836,"Furthermore, the main idea of this work is to not learn a representation.",reb_coarse,concur,0.0,0,0
